# x [a0]   v_G [Eh]   v_E [Eh]

-0.226767135054939 0.034284499999558 0.162847734150829
-0.207869873800361 0.028304149999713 0.142979832028797
-0.188972612545783 0.022962650000409 0.124842502724873
-0.170075351291205 0.018269350000082 0.107849211995472
-0.151178090036626 0.01417980000042 0.092014012102659
-0.132280828782048 0.01066499999979 0.077296944453093
-0.11338356752747 0.007697050000388 0.063605697101793
-0.094486306272891 0.00524944999961 0.050907735437566
-0.075589045018313 0.003317800000332 0.038992124738307
-0.056691783763735 0.001815300000089 0.028157684628911
-0.037794522509157 0.000782199999776 0.01802840830281
-0.018897261254578 0.000176499999725 0.00870129052114
0 0 -2.83303748150346E-09
0.018897261254578 0.000170399999661 -0.00766626456885
0.037794522509157 0.00075625000045 -0.014776106350375
0.056691783763735 0.001654849999795 -0.021102750496617
0.075589045018313 0.002916450000157 -0.02677447600984
0.094486306272892 0.004505249999966 -0.031760735671893
0.11338356752747 0.006408250000277 -0.036103546077885
0.132280828782048 0.008613549999609 -0.039823339203771
0.151178090036626 0.011110299999928 -0.042937501536455
0.170075351291205 0.013888899999984 -0.045473350189645
0.188972612545783 0.016940800000157 -0.047456054402748
0.207869873800361 0.020258599999579 -0.04890524613574
0.226767135054939 0.023835900000449 -0.049842748661098
